2025-09-22 19:52:18.4|Info|Bootstrap|Starting Prowlarr - /app/prowlarr/bin/Prowlarr - Version 2.0.5.5160
2025-09-22 19:52:18.7|Info|AppFolderInfo|Data directory is being overridden to [/config]
2025-09-22 19:52:18.8|Info|AppFolderInfo|Data directory is being overridden to [/config]
2025-09-22 19:52:20.2|Info|AppFolderInfo|Data directory is being overridden to [/config]
2025-09-22 19:52:20.4|Warn|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|No XML encryptor configured. Key {31e1b26b-a64b-4add-9f96-601f52daa7be} may be persisted to storage in unencrypted form.
2025-09-22 19:52:21.3|Info|MigrationController|*** Migrating data source=/config/prowlarr.db;cache size=-20000;datetimekind=Utc;journal mode=Wal;pooling=True;version=3;busytimeout=100 ***
2025-09-22 19:52:23.9|Info|FluentMigrator.Runner.MigrationRunner|DatabaseEngineVersionCheck migrating
2025-09-22 19:52:24.3|Info|FluentMigrator.Runner.MigrationRunner|PerformDBOperation 
2025-09-22 19:52:24.3|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Performing DB Operation
2025-09-22 19:52:24.6|Info|DatabaseEngineVersionCheck|SQLite 3.49.2
2025-09-22 19:52:24.6|Info|FluentMigrator.Runner.MigrationRunner|=> 0.3257885s
2025-09-22 19:52:24.6|Info|FluentMigrator.Runner.MigrationRunner|DatabaseEngineVersionCheck migrated
2025-09-22 19:52:24.6|Info|FluentMigrator.Runner.MigrationRunner|=> 0.3423251s
2025-09-22 19:52:24.7|Info|FluentMigrator.Runner.MigrationRunner|VersionMigration migrating
2025-09-22 19:52:24.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Beginning Transaction
2025-09-22 19:52:24.7|Info|FluentMigrator.Runner.MigrationRunner|CreateTable VersionInfo
2025-09-22 19:52:24.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "VersionInfo" ("Version" INTEGER NOT NULL)
2025-09-22 19:52:24.7|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0570794s
2025-09-22 19:52:24.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Committing Transaction
2025-09-22 19:52:24.7|Info|FluentMigrator.Runner.MigrationRunner|VersionMigration migrated
2025-09-22 19:52:24.7|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0653415s
2025-09-22 19:52:24.8|Info|FluentMigrator.Runner.MigrationRunner|VersionUniqueMigration migrating
2025-09-22 19:52:24.8|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Beginning Transaction
2025-09-22 19:52:24.8|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex VersionInfo (Version)
2025-09-22 19:52:24.8|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "UC_Version" ON "VersionInfo" ("Version" ASC)
2025-09-22 19:52:24.8|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0069877s
2025-09-22 19:52:24.8|Info|FluentMigrator.Runner.MigrationRunner|AlterTable VersionInfo
2025-09-22 19:52:24.8|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0001607s
2025-09-22 19:52:24.8|Info|FluentMigrator.Runner.MigrationRunner|CreateColumn VersionInfo AppliedOn DateTime
2025-09-22 19:52:24.8|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|ALTER TABLE "VersionInfo" ADD COLUMN "AppliedOn" DATETIME
2025-09-22 19:52:24.8|Info|FluentMigrator.Runner.MigrationRunner|=> 0.002719s
2025-09-22 19:52:24.8|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Committing Transaction
2025-09-22 19:52:24.8|Info|FluentMigrator.Runner.MigrationRunner|VersionUniqueMigration migrated
2025-09-22 19:52:24.8|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0081976s
2025-09-22 19:52:24.8|Info|FluentMigrator.Runner.MigrationRunner|VersionDescriptionMigration migrating
2025-09-22 19:52:24.8|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Beginning Transaction
2025-09-22 19:52:24.8|Info|FluentMigrator.Runner.MigrationRunner|AlterTable VersionInfo
2025-09-22 19:52:24.8|Info|FluentMigrator.Runner.MigrationRunner|=> 7.57E-05s
2025-09-22 19:52:24.9|Info|FluentMigrator.Runner.MigrationRunner|CreateColumn VersionInfo Description String
2025-09-22 19:52:24.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|ALTER TABLE "VersionInfo" ADD COLUMN "Description" TEXT
2025-09-22 19:52:24.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0110829s
2025-09-22 19:52:24.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Committing Transaction
2025-09-22 19:52:24.9|Info|FluentMigrator.Runner.MigrationRunner|VersionDescriptionMigration migrated
2025-09-22 19:52:24.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0272724s
2025-09-22 19:52:24.9|Info|FluentMigrator.Runner.MigrationRunner|1: InitialSetup migrating
2025-09-22 19:52:24.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Beginning Transaction
2025-09-22 19:52:24.9|Info|InitialSetup|Starting migration of Main DB to 1
2025-09-22 19:52:25.0|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Config
2025-09-22 19:52:25.0|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Config" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Key" TEXT NOT NULL, "Value" TEXT NOT NULL)
2025-09-22 19:52:25.0|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0033942s
2025-09-22 19:52:25.0|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Config (Key)
2025-09-22 19:52:25.0|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Config_Key" ON "Config" ("Key" ASC)
2025-09-22 19:52:25.0|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0043613s
2025-09-22 19:52:25.0|Info|FluentMigrator.Runner.MigrationRunner|CreateTable History
2025-09-22 19:52:25.0|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "History" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "IndexerId" INTEGER NOT NULL, "Date" DATETIME NOT NULL, "Data" TEXT NOT NULL, "EventType" INTEGER, "DownloadId" TEXT)
2025-09-22 19:52:25.0|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0030107s
2025-09-22 19:52:25.0|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex History (DownloadId)
2025-09-22 19:52:25.0|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE INDEX "IX_History_DownloadId" ON "History" ("DownloadId" ASC)
2025-09-22 19:52:25.0|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0016997s
2025-09-22 19:52:25.0|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Notifications
